id,text
11536,Basis User for external - [TICKET ID] - [NAME]Service Request: Basis User for external     Create Windows account for external user  [NAME]. [NAME]     Firstname: [NAME]  Lastname: [NAME]ailaddress: [EMAIL]  Phone: [PHONE]  Cost Center: 44288  Function: Receptionist  Company: [COMPANY]  Department: [ADDRESS] [ADDRESS].  ZIP: [ADDRESS]  City: [ADDRESS] - MG  Country: [ADDRESS]  Location:[LOCATION] Office:   Expiration date: Not defined     Important: Please indicate in EA14 that it is an external user.     Requestor: [NAME] ([COMPANY]. [LOCATION])     Desired date: Dec 18 2018  3:00AM     Additional information:  I already requested user for her before. but her informations was missing on HCM. Now. she have register on HCM. So. please proceed with her new user with exchange account and [COMPANY] will delete her old user. Thanks.
1745,File Share Access - [TICKET ID] - [NAME] ([COMPANY])
5424,Basis User for external - [TICKET ID] - [NAME]Service Request: Basis User for external     Create Windows account for external user  [NAME]     Firstname: [NAME]  Lastname: [NAME]ailaddress: [EMAIL]   Phone: [PHONE]  Cost Center: 44281  Function: IT provider  Company: [COMPANY]  Department: [ADDRESS]  ZIP: [ADDRESS]  City: [ADDRESS]  Country:   Location:[LOCATION] Office:   Expiration date: Not defined     Important: Please indicate in EA14 that it is an external user.     Requestor: [NAME] ([COMPANY]. [LOCATION])     Desired date: Jan  4 2019 12:00AM     Additional information:  Please. could you create the adm user admwallis in[LOCATION]OU with the same rights as admpearce.
229,Crear carpeta dentro de J: Administración R&D
216,File Share Access - [TICKET ID] -[LOCATION]ServiceService Request: File Share Access     Grant access to file share for the following user: [LOCATION]Service (Username: mtx_service)  Access Type: (RW) Read / Write  File Share:  //[SERVER]/[COMPANY]/COMPANY] Berichte/     Requestor: [NAME] (EXTERNAL. [LOCATION])  Comment:  last request was only ReadOnly. because of requierement changes. Write Access is now needed
634,[TICKET ID] - A Support Ticket was forwarded to your role  - IDS-Event: Unsual amount of[LOCATION]errors (null queries)
1239,[TICKET ID] - Reminder of paused Support Ticket  - File Share Access - [TICKET ID] - [NAME] (AMA. [LOCATION])
1839,Create Shared Mailbox - [EMAIL] - Finanzbuchhaltung agromais
756,[TICKET ID] - A Support Ticket was forwarded to your role  - Basis User - [USERNAME] - [NAME] ([COMPANY]. [LOCATION])  
1818,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
797,[TICKET ID] - A Support Ticket was forwarded to your role  - RE: Decision for Order required: #[TICKET ID] - Install request
2139,Install Nessus Agent on [LOCATION]-DB01
676,[TICKET ID] - New information received on closed ticket  - File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
6511,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. ESBA)Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. ESBA) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:      Hello    I need [NAME] to have the same acces than [NAME] had.    Specially this folder: //[SERVER].[COMPANY]up.ads.dir/RH        Thank you    Cheers    [NAME]               Normal   0         21         false   false   false      ES   X-NONE   X-NONE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    Requestor: [NAME] ([COMPANY]. ESBA)  Comment:
2075,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
2124,Delete Shared Mailbox - [EMAIL] - [EMAIL]. [LOCATION])
13719,Change Erstellung - Freigabe für Emailverteiler Standort Deutschland
8621,Keine Zugriffsrechte mehr auf eigene SharePoint Datenbank
1807,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL]
1683,External vendors have e3 license again (previously removed on [DRIVER_ID])
925,[TICKET ID] - New Support Ticket received  - Top Ronda 3 Software Config.
1480,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
1375,[TICKET ID] - New Support Ticket received  - activacion blackberry work
1982,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
3008,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.
678,[TICKET ID] - New Support Ticket received  - Block email from [NAME] Enright
2647,Basis User - [USERNAME] -Service Request: Basis User     Create Windows account for internal user       Firstname:  [NAME]  Lastname:  [NAME]  Cost Center:  44288  Company:    Department:  [LOCATION]  Street:    ZIP:    City:    Country:  [ADDRESS]  Office:       Important: Please set the EA10 to the following value: 13717 (leave blank. when empty)  Please create Exchange and Skype account.  The user needs at least the following access permissions:  Access to [SOFTWARE] ([SERVER])  Requestor:  [NAME] ([COMPANY]. [LOCATION])     Desired date:  Jan 15 2019  3:00AM     Additional information:
9474,instalacao do Power BI
9887,File Share Access - [TICKET ID] -Service Request: File Share Access     Grant access to file share for the following user:   (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:    J:/[COMPANY]   J:/ALS coordination   J:/Scan   Zugriff auf Drucker [SERVER]   Zugriff Intranet           Requestor: [NAME]e ([COMPANY]. [LOCATION])  Comment:  Büro[LOCATION]1.91 Arbeitsplatz an Schrankseite (zZt. [NAME]) für Herrn Lotze vorbereiten. Frau Wießner zieht dann an den Tisch quer um. Bitte Equipment aus vorhandenen 2 Bildschirmen von [NAME] auf Herrn Lotze umbuchen. Dockingstation bereits vorhanden. Bitte Info über PC-Nr. damit ich noch Zusatzsoftware bestellen kann.
1672,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL]
937,[TICKET ID] - New Support Ticket received  - Mobile connection
3559,INSTALAR ATUALIZAÇÃO SICALCBoa Tarde :)        Por favor. poderiam colocar a senha para a instalação do Sicalc?         Obrigada!          Att..
1802,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
1913,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1966,Create Shared Mailbox - [EMAIL] - [USERNAME]
8010,Problema com Proxy ao conectar via VPN
10968,In UK wird Browserversion von E-Mails Salesforce intern geblockt
1130,[TICKET ID] - New Support Ticket received  - Criação de nova pasta
1857,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
1618,Remove File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
6749,Initiated by GIT: Missing connection to all securitytools on system [SERVER]
1825,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
9475,Unable to use Outlook on hotel wifi
732,[TICKET ID] - New Support Ticket received  - Basis User - [USERNAME] - [NAME] ([COMPANY]. [LOCATION])
2191,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1775,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL]
8423,DNS issue in [LOCATION]Hello        We have migrated [SERVER] (file server in Hungary/Gyor) to Windows Server 2016 and to a new hypervisor.        We kept the same settings / configurations / etc.        Problem is that initial installation the ip the server got via[LOCATION]was [IP_ADDRESS] but after reconfiguration we had to switch to Static IP [IP_ADDRESS]. Now the server is unreachable via ping (but you can ping and remote connect to it using its IP address).        Can you please check the[LOCATION]records so that the current Static IP address is [IP_ADDRESS] instead of the old[LOCATION]address ?        Thank you !
1037,[TICKET ID] - New Support Ticket received  - Alteração de email[LOCATION]
1509,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL]
1502,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL]
8347,Project online does not work
1731,Shared Mailbox Access - [ADDRESS] - [EMAIL]
881,[TICKET ID] - A Support Ticket was forwarded to your role  - Bitlocker Unlock FAILED
2113,File Share Access - [TICKET ID] - [NAME] ([COMPANY]-[PASSWORD]. [LOCATION])
1708,cou;d not open files from corp disck G (UA directory)
1019,[TICKET ID] - New Support Ticket received  -[LOCATION]Site - Cant access
10178,Intranet Profile Update Page
1746,File Share Access - [TICKET ID] - [NAME] (KWA. [LOCATION])
4392,NÃO CONSIGO ACESSO[LOCATION]COMP DE PAGAMENTOS
11156,Basis User - [USERNAME] - [USERNAME]. [NAME] ([COMPANY]. [LOCATION])Service Request: Basis User     Create Windows account for internal user  [USERNAME] ([COMPANY]. [LOCATION])     Firstname:  [NAME]  Lastname:  [NAME]  Cost Center:  44262  Company:  [COMPANY] Sp. z o.o.  Department:  KW-[ADDRESS]  ZIP:  [ADDRESS]  City:  [ADDRESS]  Country:    Office:  [LOCATION]. *not selected*     Important: Please set the EA10 to the following value: 9851 (leave blank. when empty)  Please create Exchange and Skype account.  The user needs at least the following access permissions:  Access to [SOFTWARE] ([SERVER])  Requestor:  [NAME] ([COMPANY]. [LOCATION])     Desired date:  Jan  2 2019 12:00AM     Additional information:
5275,Light User for external - [TICKET ID] - [NAME]. FabianService Request: Light User for external  Create Light user for [NAME]. Fabian     Firstname: Fabian  Lastname: [NAME]ailaddress: [EMAIL]  Phone: [PHONE]  Cost [PHONE]: 47046  Function: Procurement[LOCATION] Company: [COMPANY] Consulting GmbH  Department: GIT-EST  [ADDRESS]  ZIP: [ADDRESS]  City: [ADDRESS]  Country: [ADDRESS]  Location:[LOCATION] Office:   Expiration date: Jan 24 2020 12:00AM     Important: Please indicate in EA14 that it is an external user.     Requestor: [NAME] ([COMPANY]. [LOCATION])     Desired date: Jan 24 2019 12:00AM     Additional information:
4057,Incorrect[LOCATION]EntryPlease correct the[LOCATION]entry for [IP] in [LOCATION]. It should reflect the correct name of [SERVER]. It does not currently. Please fix this. I do not have access.
844,[TICKET ID] - A Support Ticket was forwarded to you  - Incorporating shared calendars into black Barry work does not work 
644,[TICKET ID] - New Support Ticket received  - Basis User for external - [TICKET ID] - [NAME]
255,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:  J:/[COMPANY]/HR     Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:  Important: Access beginnig of January 07th 2019. [LOCATION]earlier.
943,[TICKET ID] - New Support Ticket received  - Configuração de Certificado
2087,Create Shared Mailbox - [EMAIL] - Verbindliche Bestellungen
2029,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1241,[TICKET ID] - New Support Ticket received  -[LOCATION]USER - [USERNAME] [NAME] SILVA
1641,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
11092,Failure to connect to J: drive. U: drive. and X: drive
1920,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
303,[TICKET ID] - A Support Ticket was forwarded to your role  - Anpassung das jeder Mitglied die Details der Kalendereinträge sehen kann
1654,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1684,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1874,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
2305,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
4641,remove [NAME] from  [EMAIL]
1737,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1643,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
1182,[TICKET ID] - This Support Ticket was reopened  - UPN/email ID change
2055,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
734,[TICKET ID] - New Support Ticket received  - Basis User - [USERNAME] - [NAME] ([COMPANY]. [LOCATION])
2130,Delete Shared Mailbox - [EMAIL] - [EMAIL]. [LOCATION])
10966,Basis User - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: Basis User     Create Windows account for internal user  [NAME] ([COMPANY]. [LOCATION])     Firstname:  [NAME]  Lastname:  [NAME]  Cost Center:  174417  Company:  [COMPANY] Berlin GmbH  Department:  GFP-[ADDRESS]  ZIP:  [ADDRESS]  City:  [ADDRESS]  Country:  Germany  Office:       Important: Please set the EA10 to the following value: 13604 (leave blank. when empty)  Please create Exchange and Skype account.  The user needs at least the following access permissions:  (RW) H:/%username%  (RO) J:/Auftrag  (RW) J:/Info  (RW) J:/Transfer  (RO) J:/Vorlagen  Access to [COMPANY] intranet  Access to [SOFTWARE] ([SERVER])  Requestor:  [NAME] ([COMPANY]. [LOCATION])     Desired date:  Jan 15 2019 12:00AM     Additional information:   Liebes [COMPANY]-Team.   Laptop. Bildschirm. Tastatur .Telefon. Headset bitte aus Gerätepool Berlin. falls vorhanden  Tastatur und Laptop bitte deutsche Tastatur  danke
7051,No access GTC_SLAR
2267,File Share Access - [TICKET ID] - [ADDRESS] ([COMPANY]A. [LOCATION])
667,[TICKET ID] - A Support Ticket was forwarded to your role  - MessageLabs not set for external emails
254,[TICKET ID] - New Support Ticket received  - Basis User - [USERNAME] - [NAME] ([COMPANY]. [LOCATION])
1346,[TICKET ID] - New Support Ticket received  - Skype for business - cannot sign in
9016,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:      J:/LOEHNE1J:/ZET-PW    J:/Containe    J:/PW-INSBB         Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
775,[TICKET ID] - New Support Ticket received  - Blackberry Container and Skype
1937,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
7160,Team-Mailadresse/Kalender in Outlook einbinden[NAME] liebe [NAME].             wir haben für  unsere Teams-Site eine Team-Mailadresse/-Kalender erstellt ([EMAIL]).  Das funktioniert auch in Teams. der Kalender ist dort eingebunden. Nun würden  wir den Kalender/die Inbox auch gern in Outlook einfügen. Im Gegensatz zu dem  Sharepoint-Sammelkalender habe ich es nicht hinbekommen den in Sharepoint zu  öffnen und via „Verbindung mit Outlook erstellen“ in Outlook einzubinden. Wenn  ich den Kalender im Browser öffne werde ich immer zu outlook.office.com  weitergeleitet wo ich den Kalender zwar sehe aber die Funktion zum Einbinden  steht nicht zur Verfügung.             Meine einzige  Idee nach viel Rumklicken ist die Mailadresse manuell in Outlook. wie ein  reguläres Postfach hinzuzufügen. Dafür fehlt mir aber das Passwort. Habt ihr dazu eine Idee?             Vielen Dank und  Viele Grüße             [NAME]
1561,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
3007,Missing connection to Updates on system [SERVER]
803,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL]
1260,[TICKET ID] - New Support Ticket received  - Acesso
708,[TICKET ID] - New Support Ticket received  - Basis User - [USERNAME] -
3853,Initiated by GIT: Missing connection to all securitytools on system [SERVER]
1679,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
7482,North America Portal availibility
2720,[COMPANY] Servicedesk Agents Zugriff auf[LOCATION]OU ermöglichen
819,[TICKET ID] - New Support Ticket received  - LENTIDÃO ABERTURA DE PROGRAMAS E PASTAS -[LOCATION]APARECIDO
1883,Create Shared Mailbox - [EMAIL] - my[COMPANY]
3289,Permission for Skype
1244,[TICKET ID] - New Support Ticket received  - Blackberry Work
5332,Atualização pacote office
6928,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [USERNAME]. [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:  J:/Pflanzenphysiologie     Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
